split,image_file,label_file,class_ids
train,DR-2_19769.jpg,DR-2_19769.txt,0;2
train,DR-2_17914.jpg,DR-2_17914.txt,1;2;5
train,DR-1_1929.jpg,DR-1_1929.txt,0;1;2;3
train,DR-2_8134_IQ7vv4y.jpg,DR-2_8134_IQ7vv4y.txt,0;2
train,DR-2_7970_tUHtUYc.jpg,DR-2_7970_tUHtUYc.txt,2;3
train,DR-2_18239_zs4Sh4Q.jpg,DR-2_18239_zs4Sh4Q.txt,0;1;2;3
train,DR-2_18851.jpg,DR-2_18851.txt,1;2;3
train,DR-2_937.jpg,DR-2_937.txt,0;1;3;5
train,DR-2_2388.jpg,DR-2_2388.txt,1;2;3
train,DR-1_7365.jpg,DR-1_7365.txt,0;1;2;4
train,DR-2_11466.jpg,DR-2_11466.txt,1;2;3
train,DR-1_8856.jpg,DR-1_8856.txt,0;1;2;5
train,DR-2_18230.jpg,DR-2_18230.txt,1;2;3
train,DR-2_8306.jpg,DR-2_8306.txt,0;1;2;3
train,DR-1_2055.jpg,DR-1_2055.txt,1;2
train,DR-2_202.jpg,DR-2_202.txt,1;3
train,DR-1_4693.jpg,DR-1_4693.txt,0;1;2;3;4
train,DR-1_971.jpg,DR-1_971.txt,0;2
train,DR-1_6932.jpg,DR-1_6932.txt,1;2;3
train,DR-1_1995.jpg,DR-1_1995.txt,0;1;2;3;5
train,DR-1_5464.jpg,DR-1_5464.txt,1;2;3
train,DR-2_12562.jpg,DR-2_12562.txt,0;1;2;3
train,DR-2_17823.jpg,DR-2_17823.txt,0;1;3;4
train,DR-2_19403_miL8IYO.jpg,DR-2_19403_miL8IYO.txt,0;1;2;3
train,DR-1_8245.jpg,DR-1_8245.txt,0;1;2;3
train,DR-2_8760.jpg,DR-2_8760.txt,1;2;3
train,DR-1_7595.jpg,DR-1_7595.txt,1;2;3
train,DR-2_7643.jpg,DR-2_7643.txt,1;2;3
train,DR-2_7264_btOoRBR.jpg,DR-2_7264_btOoRBR.txt,0;1;2;3;4;5
train,DR-1_2288.jpg,DR-1_2288.txt,1;5
train,DR-2_8208_Q94Yhfr.jpg,DR-2_8208_Q94Yhfr.txt,1;2;4;5
train,DR-2_2201_HWLdkZ4.jpg,DR-2_2201_HWLdkZ4.txt,0;1;2
train,DR-2_2554_caEoH14.jpg,DR-2_2554_caEoH14.txt,1;2;4;5
train,DR-2_6928_r5P7JFz.jpg,DR-2_6928_r5P7JFz.txt,0;1;2;3
train,DR-2_10155_DOfmrb3.jpg,DR-2_10155_DOfmrb3.txt,0;1;2;3;4
train,DR-2_17630.jpg,DR-2_17630.txt,0;1;2
train,DR-1_781.jpg,DR-1_781.txt,0;1;2;3;4;5
train,DR-2_6843.jpg,DR-2_6843.txt,0;1;2;3;5
train,DR-2_6265_dUERCmG.jpg,DR-2_6265_dUERCmG.txt,1;2;5
train,DR-2_9471_ekIWkJO.jpg,DR-2_9471_ekIWkJO.txt,1;2
train,DR-2_3187_koXrETr.jpg,DR-2_3187_koXrETr.txt,0;1;2;5
train,DR-1_3224.jpg,DR-1_3224.txt,1;2;3
train,DR-2_12059_z15rfCU.jpg,DR-2_12059_z15rfCU.txt,1;4
train,DR-2_9177_fdxYTyG.jpg,DR-2_9177_fdxYTyG.txt,1;2;4;5
train,DR-1_2784.jpg,DR-1_2784.txt,0;1;2;4;5
train,DR-2_8557_fLQ0jVd.jpg,DR-2_8557_fLQ0jVd.txt,0;2;3
train,DR-2_14055_upZXE4M.jpg,DR-2_14055_upZXE4M.txt,0;1;2;3
train,DR-1_9487.jpg,DR-1_9487.txt,1;4;5
train,DR-2_19575.jpg,DR-2_19575.txt,0;1;2
train,DR-1_8661.jpg,DR-1_8661.txt,1;2;5
train,DR-2_16529.jpg,DR-2_16529.txt,0;2;3
train,DR-2_15585_ODOcZP1.jpg,DR-2_15585_ODOcZP1.txt,0;1;2;3;4
train,DR-2_16571.jpg,DR-2_16571.txt,1;2;3
train,DR-2_7075_vrWp35H.jpg,DR-2_7075_vrWp35H.txt,0;1;2;3;5
train,DR-2_15803.jpg,DR-2_15803.txt,0;1;2;3
train,DR-2_9054_iQlCTRH.jpg,DR-2_9054_iQlCTRH.txt,1;2;4;5
train,DR-2_13790.jpg,DR-2_13790.txt,1;2;3
train,DR-2_5026.jpg,DR-2_5026.txt,1;4
train,DR-2_3510_sIJDpze.jpg,DR-2_3510_sIJDpze.txt,1;2;4;5
train,DR-2_11147.jpg,DR-2_11147.txt,0;2
train,DR-2_18853_KZfE2Io.jpg,DR-2_18853_KZfE2Io.txt,0;1;2;4;5
train,DR-2_11166_RySpsdE.jpg,DR-2_11166_RySpsdE.txt,1;2;3
train,DR-2_19830.jpg,DR-2_19830.txt,1;2;3
train,DR-2_9884_UN4zaP4.jpg,DR-2_9884_UN4zaP4.txt,2;3
train,DR-2_11993_2vtQWbk.jpg,DR-2_11993_2vtQWbk.txt,0;1;2;3
train,DR-2_15411.jpg,DR-2_15411.txt,1;2;5
train,DR-2_11602.jpg,DR-2_11602.txt,1;3
train,DR-2_3980.jpg,DR-2_3980.txt,0;1;2
train,DR-2_14846_dvFzgWL.jpg,DR-2_14846_dvFzgWL.txt,0;1;2;3;4;5
train,DR-2_3263_BEHMQo6.jpg,DR-2_3263_BEHMQo6.txt,1;2;4;5
train,DR-2_8870.jpg,DR-2_8870.txt,1;2;3
train,DR-2_16420.jpg,DR-2_16420.txt,1;2
train,DR-2_6684.jpg,DR-2_6684.txt,0;1;2;5
train,DR-2_8154.jpg,DR-2_8154.txt,1;2;5
train,DR-2_4691_Wq3qRnF.jpg,DR-2_4691_Wq3qRnF.txt,0;1;2;3;4
train,DR-1_4155.jpg,DR-1_4155.txt,0;1;2;4;5
train,DR-2_9948_u9L8Coq.jpg,DR-2_9948_u9L8Coq.txt,0;2;3
train,DR-2_18153_mU0ah2g.jpg,DR-2_18153_mU0ah2g.txt,2
train,DR-2_3712.jpg,DR-2_3712.txt,1;2;3
train,DR-2_1207_0GfbCBt.jpg,DR-2_1207_0GfbCBt.txt,0;1;3;4;5
train,DR-1_4469.jpg,DR-1_4469.txt,0;1;3;4
train,DR-2_4510_wJIy0Fw.jpg,DR-2_4510_wJIy0Fw.txt,1;2;3
train,DR-2_10828_GiIMmBq.jpg,DR-2_10828_GiIMmBq.txt,1;2;3
train,DR-2_9599.jpg,DR-2_9599.txt,1;2;3
train,DR-1_3676.jpg,DR-1_3676.txt,1;2;3;5
train,DR-1_5278.jpg,DR-1_5278.txt,2;3
train,DR-2_17318_Vzc2XPR.jpg,DR-2_17318_Vzc2XPR.txt,1;2;3
train,DR-2_17646.jpg,DR-2_17646.txt,1;2;5
train,DR-2_18110.jpg,DR-2_18110.txt,0;1;2;4;5
train,DR-2_8194.jpg,DR-2_8194.txt,0;3
train,DR-2_8319.jpg,DR-2_8319.txt,0;1;2;3;5
train,DR-2_18366_4mXPfTF.jpg,DR-2_18366_4mXPfTF.txt,3
train,DR-1_9190.jpg,DR-1_9190.txt,0;1;2;3;4
train,DR-2_7504_hsIGMfu.jpg,DR-2_7504_hsIGMfu.txt,2;3
train,DR-1_7199.jpg,DR-1_7199.txt,1;2;5
train,DR-2_9990_c57X1Ew.jpg,DR-2_9990_c57X1Ew.txt,1;2;3
train,DR-2_2932_6OcCZNq.jpg,DR-2_2932_6OcCZNq.txt,1;2;3
train,DR-2_19638.jpg,DR-2_19638.txt,0;1;2;3
train,DR-2_5010.jpg,DR-2_5010.txt,1;2;3
train,DR-2_11052.jpg,DR-2_11052.txt,0;1;2;3
train,DR-2_13131.jpg,DR-2_13131.txt,0;1;2;3
train,DR-2_4945.jpg,DR-2_4945.txt,1;2;3
train,DR-2_1985.jpg,DR-2_1985.txt,1;2;3
train,DR-2_3176_3WTbVwj.jpg,DR-2_3176_3WTbVwj.txt,0;1;2;3;4
train,DR-2_14176.jpg,DR-2_14176.txt,0;1;2;3;4
train,DR-2_17840.jpg,DR-2_17840.txt,1;2;3
train,DR-2_10528.jpg,DR-2_10528.txt,1;2;5
train,DR-2_19355.jpg,DR-2_19355.txt,0;1;2
train,DR-1_3542.jpg,DR-1_3542.txt,1;2;3
train,DR-2_13248_pnzWIDz.jpg,DR-2_13248_pnzWIDz.txt,1;2
train,DR-1_4372.jpg,DR-1_4372.txt,1;2;3
train,DR-1_5397.jpg,DR-1_5397.txt,1;2;3
train,DR-2_1399_2p4hovK.jpg,DR-2_1399_2p4hovK.txt,1;2;3
train,DR-2_8677_Ra4emg2.jpg,DR-2_8677_Ra4emg2.txt,1;2;3
train,DR-2_2730.jpg,DR-2_2730.txt,0;1;2;3;4;5
train,DR-2_1836.jpg,DR-2_1836.txt,0;1;2;3;4
train,DR-2_16256_Dp81zTR.jpg,DR-2_16256_Dp81zTR.txt,1;2;3
train,DR-1_9642.jpg,DR-1_9642.txt,0;2;3
train,DR-2_1889.jpg,DR-2_1889.txt,0;1;2;4;5
train,DR-2_8340_tqStX0t.jpg,DR-2_8340_tqStX0t.txt,1;2;4;5
train,DR-2_17194.jpg,DR-2_17194.txt,0;2;3
train,DR-2_18576_Nlh5tPC.jpg,DR-2_18576_Nlh5tPC.txt,0;2
train,DR-2_3483.jpg,DR-2_3483.txt,1;2;4;5
train,DR-2_19231_CTAeqrJ.jpg,DR-2_19231_CTAeqrJ.txt,0;1;2;5
train,DR-2_4894.jpg,DR-2_4894.txt,1;2;4;5
train,DR-2_16588.jpg,DR-2_16588.txt,0;1;2;3;4;5
train,DR-2_4836.jpg,DR-2_4836.txt,1;4;5
train,DR-2_2945_a1fPwUH.jpg,DR-2_2945_a1fPwUH.txt,1;2;3
train,DR-2_439.jpg,DR-2_439.txt,0;1;2;3;5
train,DR-2_14186.jpg,DR-2_14186.txt,1;2
train,DR-2_17481.jpg,DR-2_17481.txt,2;3
train,DR-2_14561_CgOUIhk.jpg,DR-2_14561_CgOUIhk.txt,0;1;2;3;5
train,DR-2_7044_RFgnSg9.jpg,DR-2_7044_RFgnSg9.txt,0;1;2;3;4;5
train,DR-2_3516_uEizr29.jpg,DR-2_3516_uEizr29.txt,1;2
train,DR-2_3290.jpg,DR-2_3290.txt,0;2
train,DR-2_2441_1SWxnBB.jpg,DR-2_2441_1SWxnBB.txt,0;1;2;5
train,DR-2_7977_p31n0ke.jpg,DR-2_7977_p31n0ke.txt,1;2;3
train,DR-2_17402_qNdtfr0.jpg,DR-2_17402_qNdtfr0.txt,0;1;2;3;5
train,DR-2_19059.jpg,DR-2_19059.txt,1;4;5
train,DR-2_8787_u9iyZsa.jpg,DR-2_8787_u9iyZsa.txt,0;1;2;3;4
train,DR-2_16560.jpg,DR-2_16560.txt,1;5
train,DR-2_17517_kYwaHQo.jpg,DR-2_17517_kYwaHQo.txt,1;2;3
train,DR-2_10786.jpg,DR-2_10786.txt,1;2;3
train,DR-2_2131.jpg,DR-2_2131.txt,1;2;3
train,DR-1_6017.jpg,DR-1_6017.txt,0;2;3
train,DR-1_6450.jpg,DR-1_6450.txt,1;4;5
train,DR-1_163.jpg,DR-1_163.txt,2
train,DR-2_11146.jpg,DR-2_11146.txt,2
train,DR-2_5661.jpg,DR-2_5661.txt,0;1;2;3
train,DR-2_12461.jpg,DR-2_12461.txt,0;1;2;3
train,DR-2_18292_DekwxF1.jpg,DR-2_18292_DekwxF1.txt,0;2
train,DR-1_3072.jpg,DR-1_3072.txt,0;1;2;3
train,DR-2_3232.jpg,DR-2_3232.txt,0;1;2;3;5
train,DR-2_1689_A02z53u.jpg,DR-2_1689_A02z53u.txt,1;2;5
train,DR-2_11603.jpg,DR-2_11603.txt,0;1;2;3;4
train,DR-2_17082.jpg,DR-2_17082.txt,0;1;2;4;5
train,DR-1_9732.jpg,DR-1_9732.txt,1;2;3
train,DR-1_3271.jpg,DR-1_3271.txt,0;1;4;5
train,DR-2_19550_vM7ir5x.jpg,DR-2_19550_vM7ir5x.txt,1;2;4;5
train,DR-2_6755_4cRl6ao.jpg,DR-2_6755_4cRl6ao.txt,0;1;2;3;4
train,DR-2_17947_rEHijTy.jpg,DR-2_17947_rEHijTy.txt,2;3
train,DR-1_7167.jpg,DR-1_7167.txt,0;1;2;4;5
train,DR-2_2796.jpg,DR-2_2796.txt,0;1;2
train,DR-2_6716.jpg,DR-2_6716.txt,0;1;2
train,DR-2_5914.jpg,DR-2_5914.txt,1;2;4;5
train,DR-2_16272_9h8xuY8.jpg,DR-2_16272_9h8xuY8.txt,2;3
train,DR-2_9082_ylGw18i.jpg,DR-2_9082_ylGw18i.txt,0;1;2;3;4;5
train,DR-2_16538_W1Cn8Li.jpg,DR-2_16538_W1Cn8Li.txt,0;1;2;3
train,DR-1_7711.jpg,DR-1_7711.txt,0;1;2;3;4;5
train,DR-1_2413.jpg,DR-1_2413.txt,0;2
train,DR-1_3392.jpg,DR-1_3392.txt,1;2
train,DR-2_715_aBjZBTC.jpg,DR-2_715_aBjZBTC.txt,1;2;5
train,DR-2_15079_Hj8Z7KX.jpg,DR-2_15079_Hj8Z7KX.txt,1;2;3
train,DR-1_860.jpg,DR-1_860.txt,0;1;2;3
train,DR-2_691_l0AOMw2.jpg,DR-2_691_l0AOMw2.txt,0;1;2;3;4
train,DR-2_9493_fccpbnJ.jpg,DR-2_9493_fccpbnJ.txt,0;1;2;3
train,DR-2_9979_9fhpwao.jpg,DR-2_9979_9fhpwao.txt,1;2;3
train,DR-2_16907.jpg,DR-2_16907.txt,0;1;3;4
train,DR-2_3814_GUQK6dy.jpg,DR-2_3814_GUQK6dy.txt,1;2;4
train,DR-2_15993_zv2MmYY.jpg,DR-2_15993_zv2MmYY.txt,1;2
train,DR-2_11763.jpg,DR-2_11763.txt,0;1;3
train,DR-2_19354_bj3ozCE.jpg,DR-2_19354_bj3ozCE.txt,1;2;3
train,DR-2_18216.jpg,DR-2_18216.txt,1;2;3
train,DR-2_11591_HPIVfTx.jpg,DR-2_11591_HPIVfTx.txt,0;1;3;5
train,DR-2_11114.jpg,DR-2_11114.txt,0;1;2;5
train,DR-2_5556_AiXUztx.jpg,DR-2_5556_AiXUztx.txt,1;2;3
train,DR-2_7213.jpg,DR-2_7213.txt,0;1;2;3
train,DR-2_13288.jpg,DR-2_13288.txt,1;2;5
train,DR-1_421.jpg,DR-1_421.txt,2;3
train,DR-2_15675.jpg,DR-2_15675.txt,0;1;2
train,DR-1_8329.jpg,DR-1_8329.txt,1;2
train,DR-1_9714.jpg,DR-1_9714.txt,0;1;2;4;5
train,DR-1_9849.jpg,DR-1_9849.txt,1;2;3
train,DR-2_17603_CWtW2Sm.jpg,DR-2_17603_CWtW2Sm.txt,1;2;4;5
train,DR-1_5858.jpg,DR-1_5858.txt,0;2
train,DR-1_2405.jpg,DR-1_2405.txt,0;2
train,DR-2_4160_F2BdX96.jpg,DR-2_4160_F2BdX96.txt,0;1;2;3
train,DR-1_6135.jpg,DR-1_6135.txt,1;2
train,DR-1_8884.jpg,DR-1_8884.txt,1;2;3
train,DR-1_593.jpg,DR-1_593.txt,0;1;2;3;4;5
train,DR-2_19000_d83Wz3G.jpg,DR-2_19000_d83Wz3G.txt,1;2;3
train,DR-2_19121_nudtADL.jpg,DR-2_19121_nudtADL.txt,1;2
train,DR-1_1951.jpg,DR-1_1951.txt,0;1;2;3
train,DR-1_8453.jpg,DR-1_8453.txt,0;1;2;3;4
train,DR-2_4703.jpg,DR-2_4703.txt,1;2;3
train,DR-2_3965.jpg,DR-2_3965.txt,0;2
train,DR-2_9757.jpg,DR-2_9757.txt,0;1;2;3;5
train,DR-2_10094_XUoR6rw.jpg,DR-2_10094_XUoR6rw.txt,0;1;2;3
train,DR-2_11093_0lxNZGe.jpg,DR-2_11093_0lxNZGe.txt,1;2;5
train,DR-2_2132.jpg,DR-2_2132.txt,0;1;2;3
train,DR-2_8793_w9QnOKu.jpg,DR-2_8793_w9QnOKu.txt,0;1;3;5
train,DR-2_11166.jpg,DR-2_11166.txt,1;2
train,DR-2_8872.jpg,DR-2_8872.txt,0;1;2;3;4
train,DR-2_19850.jpg,DR-2_19850.txt,1;2
train,DR-2_4962.jpg,DR-2_4962.txt,0;1;2;3;5
train,DR-1_1488.jpg,DR-1_1488.txt,1;2;3
train,DR-2_8920_cKNafO1.jpg,DR-2_8920_cKNafO1.txt,1;2;3
train,DR-1_61.jpg,DR-1_61.txt,2;3
train,DR-2_15440_g57vRhe.jpg,DR-2_15440_g57vRhe.txt,0;1;2;3;4;5
train,DR-1_6385.jpg,DR-1_6385.txt,1;2;5
train,DR-2_168_SDavv4q.jpg,DR-2_168_SDavv4q.txt,0;1;2;3
train,DR-2_8961_sE2jzlH.jpg,DR-2_8961_sE2jzlH.txt,1;2;3
train,DR-2_5185_Jpmbuce.jpg,DR-2_5185_Jpmbuce.txt,1;2;5
train,DR-2_4326_kJXjzyh.jpg,DR-2_4326_kJXjzyh.txt,0;1;2;3;4;5
train,DR-1_3941.jpg,DR-1_3941.txt,1;2;4;5
train,DR-2_10194_DCKiXJc.jpg,DR-2_10194_DCKiXJc.txt,0;1;2;3
train,DR-2_2685_Z6q4Ugj.jpg,DR-2_2685_Z6q4Ugj.txt,0;1;2;3
train,DR-1_6584.jpg,DR-1_6584.txt,0;1;3;4
train,DR-2_5167.jpg,DR-2_5167.txt,1;2;4
train,DR-2_2515_VxnBmNa.jpg,DR-2_2515_VxnBmNa.txt,0;1;2;3;5
train,DR-2_17219_d0cng0L.jpg,DR-2_17219_d0cng0L.txt,0;2
train,DR-2_2177.jpg,DR-2_2177.txt,1;2;4;5
train,DR-1_7881.jpg,DR-1_7881.txt,1;2;3;4;5
train,DR-2_16141.jpg,DR-2_16141.txt,0;1;2
train,DR-2_578.jpg,DR-2_578.txt,0;1;2;3
train,DR-2_10716_g9op030.jpg,DR-2_10716_g9op030.txt,1;2;3
train,DR-1_2972.jpg,DR-1_2972.txt,2;3
train,DR-2_13540.jpg,DR-2_13540.txt,1;2;3
train,DR-1_8142.jpg,DR-1_8142.txt,0;1;2
train,DR-2_18822_pE9QWb0.jpg,DR-2_18822_pE9QWb0.txt,1;5
train,DR-2_8995_yMEyT8E.jpg,DR-2_8995_yMEyT8E.txt,0;1;2
train,DR-2_3650.jpg,DR-2_3650.txt,0;2;3
train,DR-2_8436_otHbWk9.jpg,DR-2_8436_otHbWk9.txt,1;2;4
train,DR-1_3110.jpg,DR-1_3110.txt,0;1;2;3;4;5
train,DR-2_1749_l7WsZ63.jpg,DR-2_1749_l7WsZ63.txt,1;2
train,DR-1_1697.jpg,DR-1_1697.txt,1;2;3
train,DR-2_6994.jpg,DR-2_6994.txt,0;1;2;3;4;5
train,DR-1_1332.jpg,DR-1_1332.txt,0;1;2
train,DR-1_5191.jpg,DR-1_5191.txt,0;1;2;3;5
train,DR-1_8308.jpg,DR-1_8308.txt,0;1;2;3
train,DR-2_16726.jpg,DR-2_16726.txt,1;2;3
train,DR-2_17645_BwaTtjN.jpg,DR-2_17645_BwaTtjN.txt,0;1;2;3;5
train,DR-2_18208_SUPXTLn.jpg,DR-2_18208_SUPXTLn.txt,1;2;3;4;5
train,DR-2_4665.jpg,DR-2_4665.txt,0;1;2;4;5
train,DR-2_2326_xjfZl6q.jpg,DR-2_2326_xjfZl6q.txt,0;2;3
train,DR-2_17385_oNSgl6l.jpg,DR-2_17385_oNSgl6l.txt,0;1;2;3;5
train,DR-2_10178_8w5ruWN.jpg,DR-2_10178_8w5ruWN.txt,1;2;3
train,DR-2_10986_aXcTFgt.jpg,DR-2_10986_aXcTFgt.txt,0;1;2;5
train,DR-2_5731.jpg,DR-2_5731.txt,1;2;4;5
train,DR-1_7114.jpg,DR-1_7114.txt,1;2;5
train,DR-2_6372_FnEoIVF.jpg,DR-2_6372_FnEoIVF.txt,1;2;3
train,DR-2_13797_xG3Ws7K.jpg,DR-2_13797_xG3Ws7K.txt,0;1;2;3
train,DR-2_18482_4r8OaR7.jpg,DR-2_18482_4r8OaR7.txt,1;2
train,DR-1_2456.jpg,DR-1_2456.txt,1;5
train,DR-1_9577.jpg,DR-1_9577.txt,0;2;3
train,DR-2_2527.jpg,DR-2_2527.txt,1;2;4;5
train,DR-2_6399.jpg,DR-2_6399.txt,0;1;2;3
train,DR-1_6042.jpg,DR-1_6042.txt,1;2
train,DR-2_15046_2EIPCrN.jpg,DR-2_15046_2EIPCrN.txt,2
train,DR-2_11626_gVfXzPE.jpg,DR-2_11626_gVfXzPE.txt,0;1;2;3
train,DR-2_13429.jpg,DR-2_13429.txt,1;2;3
train,DR-2_17405_1xpagVE.jpg,DR-2_17405_1xpagVE.txt,0;2
train,DR-2_18955.jpg,DR-2_18955.txt,1;2;3
train,DR-1_5320.jpg,DR-1_5320.txt,0;1;2
train,DR-2_17307.jpg,DR-2_17307.txt,0;1;2;3
train,DR-2_15329.jpg,DR-2_15329.txt,0;2
train,DR-2_2035_oaY4doo.jpg,DR-2_2035_oaY4doo.txt,1;4;5
train,DR-2_5205.jpg,DR-2_5205.txt,1;2;3
train,DR-2_9284.jpg,DR-2_9284.txt,0;1;2;3;5
train,DR-2_17842.jpg,DR-2_17842.txt,1;2;3
train,DR-2_14361_p9PVCQa.jpg,DR-2_14361_p9PVCQa.txt,1;2;3
train,DR-2_7572_htAltSU.jpg,DR-2_7572_htAltSU.txt,1;2;3
train,DR-2_4631_fv3LJvR.jpg,DR-2_4631_fv3LJvR.txt,1;4;5
train,DR-2_10658_ZUbYuct.jpg,DR-2_10658_ZUbYuct.txt,1;4;5
train,DR-1_6191.jpg,DR-1_6191.txt,0;1;5
train,DR-2_15584.jpg,DR-2_15584.txt,0;1;2;3;4;5
train,DR-2_19783.jpg,DR-2_19783.txt,0;2;3
train,DR-2_8994_FpZV6EN.jpg,DR-2_8994_FpZV6EN.txt,0;1;2;3;4;5
train,DR-2_16558_8Zox10s.jpg,DR-2_16558_8Zox10s.txt,0;1;2;3;4;5
train,DR-2_12502_q7phHAQ.jpg,DR-2_12502_q7phHAQ.txt,0;1;2;3;4;5
train,DR-1_8094.jpg,DR-1_8094.txt,0;1;2;3;4;5
train,DR-2_11392_gqdb7kB.jpg,DR-2_11392_gqdb7kB.txt,0;1;2;3;4
train,DR-2_9418_NbuQ7lk.jpg,DR-2_9418_NbuQ7lk.txt,1;2;4;5
train,DR-2_14469_RSQkDQH.jpg,DR-2_14469_RSQkDQH.txt,0;1;2;3;4;5
train,DR-2_5026_B3tn9QA.jpg,DR-2_5026_B3tn9QA.txt,0;2
train,DR-2_5079.jpg,DR-2_5079.txt,0;1;2;3;5
train,DR-2_11590_NmbxETp.jpg,DR-2_11590_NmbxETp.txt,0;2
train,DR-2_1499.jpg,DR-2_1499.txt,0;1;2;5
train,DR-2_14119.jpg,DR-2_14119.txt,1;2;3
train,DR-2_14088.jpg,DR-2_14088.txt,1;2;5
train,DR-2_6790.jpg,DR-2_6790.txt,1;2;3
train,DR-1_3490.jpg,DR-1_3490.txt,0;1;2;5
train,DR-2_7354_M1NYRd0.jpg,DR-2_7354_M1NYRd0.txt,1;2;3
train,DR-2_15374.jpg,DR-2_15374.txt,0;1;2
train,DR-1_9516.jpg,DR-1_9516.txt,1;2;3;5
train,DR-2_2723_2WE50jF.jpg,DR-2_2723_2WE50jF.txt,1;2;4;5
train,DR-1_6883.jpg,DR-1_6883.txt,0;1;2;5
train,DR-2_2890.jpg,DR-2_2890.txt,2
train,DR-2_12574.jpg,DR-2_12574.txt,1;2;3
train,DR-2_5403_r0N8MMA.jpg,DR-2_5403_r0N8MMA.txt,0;1;2;3;4
train,DR-2_3702_6V8Q4vv.jpg,DR-2_3702_6V8Q4vv.txt,0;1;2;3;4
train,DR-2_17631.jpg,DR-2_17631.txt,0;1;2;4;5
train,DR-2_18679.jpg,DR-2_18679.txt,0;1;2;3
train,DR-2_4152.jpg,DR-2_4152.txt,1;2;3
train,DR-2_8065_sMuuVea.jpg,DR-2_8065_sMuuVea.txt,1;2;3
train,DR-2_11420.jpg,DR-2_11420.txt,0;1;2;3
train,DR-2_800_1YB8xrp.jpg,DR-2_800_1YB8xrp.txt,0;1;2;3;4
train,DR-2_4906.jpg,DR-2_4906.txt,1;2;3
train,DR-2_15816_BSX5PW2.jpg,DR-2_15816_BSX5PW2.txt,1;2
train,DR-2_18469.jpg,DR-2_18469.txt,0;1;3;4
train,DR-2_19981.jpg,DR-2_19981.txt,1
train,DR-2_4520_pUjkMNV.jpg,DR-2_4520_pUjkMNV.txt,1;2;5
train,DR-2_13920.jpg,DR-2_13920.txt,1;2;3
train,DR-2_2833_ZxiAR9O.jpg,DR-2_2833_ZxiAR9O.txt,2;3
train,DR-2_14483_gP3fUAv.jpg,DR-2_14483_gP3fUAv.txt,1;5
train,DR-2_6428_jKK89sp.jpg,DR-2_6428_jKK89sp.txt,0;2
train,DR-2_3930_2ruTINE.jpg,DR-2_3930_2ruTINE.txt,0;1;2;3
train,DR-2_3481_f2w1szS.jpg,DR-2_3481_f2w1szS.txt,0;2
train,DR-2_16335_S7AYgcO.jpg,DR-2_16335_S7AYgcO.txt,1;2;3
train,DR-2_8176.jpg,DR-2_8176.txt,0;1;2;3
train,DR-2_18542.jpg,DR-2_18542.txt,0;2;3
train,DR-2_6860.jpg,DR-2_6860.txt,0;1;2;3
train,DR-2_6518_GuGIiwX.jpg,DR-2_6518_GuGIiwX.txt,2
train,DR-2_329_2XuPEnQ.jpg,DR-2_329_2XuPEnQ.txt,0;1;2;4;5
train,DR-1_1270.jpg,DR-1_1270.txt,0;1;2;5
train,DR-2_14375.jpg,DR-2_14375.txt,0;1;2;3;4
train,DR-2_13771.jpg,DR-2_13771.txt,1;2
train,DR-2_17340_3JYsakb.jpg,DR-2_17340_3JYsakb.txt,3
train,DR-2_54.jpg,DR-2_54.txt,1;2;4;5
train,DR-2_9463_f91LQnf.jpg,DR-2_9463_f91LQnf.txt,2
train,DR-2_17624_6BZZAhH.jpg,DR-2_17624_6BZZAhH.txt,0;1;2
train,DR-2_12878.jpg,DR-2_12878.txt,0;1;2;3
train,DR-2_18711.jpg,DR-2_18711.txt,1;2;4;5
train,DR-2_12064.jpg,DR-2_12064.txt,1;2;3
train,DR-1_4107.jpg,DR-1_4107.txt,0;1;2;3;5
train,DR-2_5429.jpg,DR-2_5429.txt,0;1;2
train,DR-2_3963_anf3U1a.jpg,DR-2_3963_anf3U1a.txt,0;1;2;3
train,DR-2_5301.jpg,DR-2_5301.txt,1;2;4;5
train,DR-2_4135.jpg,DR-2_4135.txt,1;2
train,DR-2_9489_uPU9jxv.jpg,DR-2_9489_uPU9jxv.txt,1;2;5
train,DR-1_1656.jpg,DR-1_1656.txt,0;1;2;5
train,DR-1_4060.jpg,DR-1_4060.txt,0;1;2;3;4;5
train,DR-1_6207.jpg,DR-1_6207.txt,0;3;4
train,DR-1_6759.jpg,DR-1_6759.txt,2;3
train,DR-1_2554.jpg,DR-1_2554.txt,1;2;4;5
train,DR-2_3411.jpg,DR-2_3411.txt,1;2;5
train,DR-2_13584.jpg,DR-2_13584.txt,0;1;2;3;5
train,DR-2_6649.jpg,DR-2_6649.txt,1;2;3
train,DR-1_3814.jpg,DR-1_3814.txt,0;1;4;5
train,DR-2_12203_6WB3NLr.jpg,DR-2_12203_6WB3NLr.txt,0;1;2;3;4;5
train,DR-2_17836.jpg,DR-2_17836.txt,0;1;2;3;4;5
train,DR-2_9891.jpg,DR-2_9891.txt,2;3
train,DR-2_5737.jpg,DR-2_5737.txt,0;1;5
train,DR-1_6906.jpg,DR-1_6906.txt,1;2;3
train,DR-2_151_gpYBev8.jpg,DR-2_151_gpYBev8.txt,2;3
train,DR-2_12029_Q25WkDq.jpg,DR-2_12029_Q25WkDq.txt,1;2;4;5
train,DR-1_3367.jpg,DR-1_3367.txt,0;1;3;4;5
train,DR-1_485.jpg,DR-1_485.txt,1;2;5
